"datagroup"	"dataset"	"subjectid"	"sessionid"	"scope type"	"scope"	"BASEXMax"	"BASEXMin"	"BASEXMean"	"BASEZMean"	"BASEYMax"	"BASEYMin"	"BASEYMean"	"BASEZMax"	"BASEZMin"	"BASEQ2Mean"	"BASEQ3Max"	"BASEQ0Mean"	"BASEQ0Min"	"BASEQ3Mean"	"BASEQ0Max"	"BASEQ3Min"	"BASEQ1Mean"	"BASEQ2Min"	"BASEQ2Max"	"BASEQ1Min"	"BASEQ1Max"	"DH_alpha1_SARAMax"	"DH_alpha1_SARAMin"	"DH_alpha1_SARAMean"	"DH_alpha2_SARAMean"	"DH_alpha2_SARAMax"	"DH_alpha2_SARAMin"	"DH_alpha3_SARAMax"	"DH_alpha3_SARAMin"	"DH_alpha3_SARAMean"	"DH_alpha4_SARAMax"	"DH_alpha4_SARAMin"	"DH_alpha4_SARAMean"	"DH_alpha5_SARAMean"	"DH_alpha5_SARAMin"	"DH_alpha5_SARAMax"	"DH_d1_SARAMean"	"DH_d1_SARAMin"	"DH_d1_SARAMax"	"DH_d4_SARAMax"	"DH_d4_SARAMin"	"DH_d4_SARAMean"	"DH_d5_SARAMax"	"DH_d5_SARAMean"	"DH_d5_SARAMin"	"DH_r1_SARAMin"	"DH_r1_SARAMean"	"DH_r1_SARAMax"	"DH_r2_SARAMin"	"DH_r2_SARAMean"	"DH_r2_SARAMax"	"DH_r3_SARAMean"	"DH_r3_SARAMax"	"DH_r3_SARAMin"	"DH_r4_SARAMean"	"DH_r4_SARAMax"	"DH_r4_SARAMin"	"DH_r5_SARAMin"	"DH_r5_SARAMax"	"DH_r5_SARAMean"	"Rot0Mean"	"Rot0Min"	"Rot0Max"	"Rot1Mean"	"Rot1Max"	"Rot1Min"	"Rot2Mean"	"Rot2Min"	"Rot2Max"	"Rot3Max"	"Rot3Mean"	"Rot3Min"	"Rot4Min"	"Rot4Max"	"Rot4Mean"	"Rot5Max"	"Rot5Min"	"Rot5Mean"	"TCPUR5eFitXMean"	"TCPUR5eFitZMean"	"TCPUR5eFitYMax"	"TCPUR5eFitZMax"	"TCPUR5eFitZMin"	"TCPUR5eFitXMax"	"TCPUR5eFitXMin"	"TCPUR5eFitYMean"	"TCPUR5eFitYMin"	"TCPPZMean"	"TCPPXMax"	"TCPPXMin"	"TCPPXMean"	"TCPPYMax"	"TCPPYMin"	"TCPPYMean"	"TCPPZMax"	"TCPPZMin"	"TCPQ2Mean"	"TCPQ1Max"	"TCPQ1Min"	"TCPQ0Mean"	"TCPQ2Min"	"TCPQ3Mean"	"TCPQ1Mean"	"TCPQ0Min"	"TCPQ2Max"	"TCPQ3Max"	"TCPQ0Max"	"TCPQ3Min"	"TCPUR5eXMax"	"TCPUR5eYMean"	"TCPUR5eXMin"	"TCPUR5eZMax"	"TCPUR5eZMin"	"TCPUR5eXMean"	"TCPUR5eZMean"	"TCPUR5eYMax"	"TCPUR5eYMin"	"TCPUR5ePZMax"	"TCPUR5ePXMax"	"TCPUR5ePZMean"	"TCPUR5ePYMean"	"TCPUR5ePYMin"	"TCPUR5ePYMax"	"TCPUR5ePXMean"	"TCPUR5ePXMin"	"TCPUR5ePZMin"	"Temperature0Mean"	"Temperature0Min"	"Temperature0Max"	"Temperature1Max"	"Temperature1Mean"	"Temperature1Min"	"Temperature2Min"	"Temperature2Mean"	"Temperature2Max"	"Temperature3Max"	"Temperature3Min"	"Temperature3Mean"	"Temperature4Min"	"Temperature4Max"	"Temperature4Mean"	"Temperature5Mean"	"Temperature5Max"	"Temperature5Min"	"TRIAL_INFO/cycle_nr"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"12"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"134.29"	"134.29"	"134.29"	"-83.66"	"-83.66"	"-83.66"	"113.45"	"113.45"	"113.45"	"-119.76"	"-119.76"	"-119.76"	"-89.73"	"-89.73"	"-89.73"	"-135.66"	"-135.66"	"-135.66"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"435"	"290"	"-255.55"	"-255.55"	"-255.55"	"435"	"435"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"13"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"140.8"	"140.8"	"140.8"	"-88.03"	"-88.03"	"-88.03"	"118.22"	"118.22"	"118.22"	"-120.16"	"-120.16"	"-120.16"	"-89.73"	"-89.73"	"-89.73"	"-129.16"	"-129.16"	"-129.16"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"435"	"290"	"-183.33"	"-183.33"	"-183.33"	"435"	"435"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"14"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"148.46"	"148.46"	"148.46"	"-91.27"	"-91.27"	"-91.27"	"121.49"	"121.49"	"121.49"	"-120.19"	"-120.19"	"-120.19"	"-89.74"	"-89.74"	"-89.74"	"-121.5"	"-121.5"	"-121.5"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"435"	"290"	"-111.11"	"-111.11"	"-111.11"	"435"	"435"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"15"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"157.18"	"157.18"	"157.18"	"-93.04"	"-93.04"	"-93.04"	"123.17"	"123.17"	"123.17"	"-120.11"	"-120.11"	"-120.11"	"-89.74"	"-89.74"	"-89.74"	"-112.78"	"-112.78"	"-112.78"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"435"	"290"	"-38.89"	"-38.89"	"-38.89"	"435"	"435"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"16"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"166.66"	"166.66"	"166.66"	"-93.11"	"-93.11"	"-93.11"	"123.24"	"123.24"	"123.24"	"-120.1"	"-120.1"	"-120.1"	"-89.74"	"-89.74"	"-89.74"	"-103.31"	"-103.31"	"-103.31"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"435"	"290"	"33.33"	"33.33"	"33.33"	"435"	"435"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"17"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"176.38"	"176.38"	"176.38"	"-91.46"	"-91.46"	"-91.46"	"121.68"	"121.68"	"121.68"	"-120.19"	"-120.19"	"-120.19"	"-89.74"	"-89.74"	"-89.74"	"-93.58"	"-93.58"	"-93.58"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"435"	"290"	"105.56"	"105.56"	"105.56"	"435"	"435"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"18"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"185.81"	"185.81"	"185.81"	"-88.33"	"-88.33"	"-88.33"	"118.53"	"118.53"	"118.53"	"-120.18"	"-120.18"	"-120.18"	"-89.74"	"-89.74"	"-89.74"	"-84.15"	"-84.15"	"-84.15"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"435"	"290"	"177.78"	"177.78"	"177.78"	"435"	"435"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"19"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"194.53"	"194.53"	"194.53"	"-84.03"	"-84.03"	"-84.03"	"113.87"	"113.87"	"113.87"	"-119.81"	"-119.81"	"-119.81"	"-89.73"	"-89.73"	"-89.73"	"-75.42"	"-75.42"	"-75.42"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"435"	"290"	"250"	"250"	"250"	"435"	"435"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"20"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"196.74"	"196.74"	"196.74"	"-91.62"	"-91.62"	"-91.62"	"121.83"	"121.83"	"121.83"	"-120.18"	"-120.18"	"-120.18"	"-89.74"	"-89.74"	"-89.74"	"-73.22"	"-73.22"	"-73.22"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"370"	"290"	"250"	"250"	"250"	"370"	"370"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"21"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"186.78"	"186.78"	"186.78"	"-96.98"	"-96.98"	"-96.98"	"126.69"	"126.69"	"126.69"	"-119.68"	"-119.68"	"-119.68"	"-89.75"	"-89.75"	"-89.75"	"-83.18"	"-83.18"	"-83.18"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"370"	"290"	"177.78"	"177.78"	"177.78"	"370"	"370"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"22"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"175.73"	"175.73"	"175.73"	"-101.07"	"-101.07"	"-101.07"	"129.98"	"129.98"	"129.98"	"-118.89"	"-118.89"	"-118.89"	"-89.75"	"-89.75"	"-89.75"	"-94.24"	"-94.24"	"-94.24"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"370"	"290"	"105.56"	"105.56"	"105.56"	"370"	"370"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"23"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"164.2"	"164.2"	"164.2"	"-103.28"	"-103.28"	"-103.28"	"131.62"	"131.62"	"131.62"	"-118.31"	"-118.31"	"-118.31"	"-89.76"	"-89.76"	"-89.76"	"-105.78"	"-105.78"	"-105.78"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"370"	"290"	"33.33"	"33.33"	"33.33"	"370"	"370"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"24"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"153.09"	"153.09"	"153.09"	"-103.19"	"-103.19"	"-103.19"	"131.55"	"131.55"	"131.55"	"-118.34"	"-118.34"	"-118.34"	"-89.76"	"-89.76"	"-89.76"	"-116.89"	"-116.89"	"-116.89"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"370"	"290"	"-38.89"	"-38.89"	"-38.89"	"370"	"370"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"25"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"143.18"	"143.18"	"143.18"	"-100.81"	"-100.81"	"-100.81"	"129.79"	"129.79"	"129.79"	"-118.95"	"-118.95"	"-118.95"	"-89.75"	"-89.75"	"-89.75"	"-126.8"	"-126.8"	"-126.8"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"370"	"290"	"-111.11"	"-111.11"	"-111.11"	"370"	"370"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"26"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"134.88"	"134.88"	"134.88"	"-96.6"	"-96.6"	"-96.6"	"126.37"	"126.37"	"126.37"	"-119.74"	"-119.74"	"-119.74"	"-89.75"	"-89.75"	"-89.75"	"-135.09"	"-135.09"	"-135.09"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"370"	"290"	"-183.33"	"-183.33"	"-183.33"	"370"	"370"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"27"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"128.18"	"128.18"	"128.18"	"-91.17"	"-91.17"	"-91.17"	"121.39"	"121.39"	"121.39"	"-120.19"	"-120.19"	"-120.19"	"-89.74"	"-89.74"	"-89.74"	"-141.77"	"-141.77"	"-141.77"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"370"	"290"	"-255.55"	"-255.55"	"-255.55"	"370"	"370"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"28"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"122.87"	"122.87"	"122.87"	"-85.01"	"-85.01"	"-85.01"	"114.97"	"114.97"	"114.97"	"-119.93"	"-119.93"	"-119.93"	"-89.73"	"-89.73"	"-89.73"	"-147.08"	"-147.08"	"-147.08"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"370"	"290"	"-327.78"	"-327.78"	"-327.78"	"370"	"370"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"29"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"118.65"	"118.65"	"118.65"	"-78.42"	"-78.42"	"-78.42"	"107.2"	"107.2"	"107.2"	"-118.75"	"-118.75"	"-118.75"	"-89.72"	"-89.72"	"-89.72"	"-151.3"	"-151.3"	"-151.3"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"370"	"290"	"-400"	"-400"	"-400"	"370"	"370"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"30"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"112.01"	"112.01"	"112.01"	"-83.85"	"-83.85"	"-83.85"	"113.67"	"113.67"	"113.67"	"-119.79"	"-119.79"	"-119.79"	"-89.73"	"-89.73"	"-89.73"	"-157.94"	"-157.94"	"-157.94"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"305"	"290"	"-400"	"-400"	"-400"	"305"	"305"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"31"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"115.68"	"115.68"	"115.68"	"-91.45"	"-91.45"	"-91.45"	"121.66"	"121.66"	"121.66"	"-120.19"	"-120.19"	"-120.19"	"-89.74"	"-89.74"	"-89.74"	"-154.28"	"-154.28"	"-154.28"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"305"	"290"	"-327.78"	"-327.78"	"-327.78"	"305"	"305"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
"kirkdefault"	"20201109002_kirkdefaultr3d"	"-"	"20201109"	"Pose5e"	"32"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"120.54"	"120.54"	"120.54"	"-98.95"	"-98.95"	"-98.95"	"128.32"	"128.32"	"128.32"	"-119.34"	"-119.34"	"-119.34"	"-89.75"	"-89.75"	"-89.75"	"-149.43"	"-149.43"	"-149.43"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"290"	"305"	"290"	"-255.55"	"-255.55"	"-255.55"	"305"	"305"	"290"	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	" "	"2"
